reaction,DGdd_true,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom,DE,DH,DG,AR_SOMO,AR_IE,AR_EA,AR_Eneg,AR_Soft,AR_Q,AR_Fuk0,AR_BO,AR_BV3,AR_BV4,AR_BV5,AH_HOMO,AH_LUMO,AH_CP,AH_Hard,AH_Soft,AH_Ephil,AH_Q,AH_FukP,AH_FukM,AH_FukD,AH_BO,AH_BOH,AH_BOX,AH_BV3,AH_BV4,AH_BV5,BR_SOMO,BR_IE,BR_EA,BR_Eneg,BR_Soft,BR_Q,BR_Fuk0,BR_BO,BR_BV3,BR_BV4,BR_BV5,BH_HOMO,BH_LUMO,BH_CP,BH_Hard,BH_Soft,BH_Ephil,BH_Q,BH_FukP,BH_FukM,BH_FukD,BH_BO,BH_BOH,BH_BOX,BH_BV3,BH_BV4,BH_BV5
S2-F1f-H1,12.3,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CO[C](C)c1ccccc1,2,COC(C)c1ccccc1,2,5.920701519845889,1.5,1.0,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-7.8738,5.6603,0.9103,3.2853000000000003,0.21052631578947367,0.10470568,-0.106,1.1389827393084129,0.6386323003575686,0.39577772950158274,0.239784696162215,-10.5973,-5.9734,-8.285350000000001,2.3119500000000004,0.43253530569432724,14.846130890049526,0.11684182,0.007,0.003,0.004,0.974268408386458,0.9550536434309163,0.9806733300383051,0.6737187127532777,0.40976273974303273,0.24687214215887232
S2-F1h-H1,12.5,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C[C](O)c1ccccc1,1,CC(O)c1ccccc1,1,5.385155276626511,-0.5999999999999943,-1.2999999999999972,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.1032,5.8179,0.8593,3.3386,0.20166982616060986,0.11662260,-0.106,1.1545916890102912,0.5880419398092968,0.3347014462168705,0.20680718047365268,-10.9151,-6.1788,-8.54695,2.3681500000000004,0.422270548740578,15.423506598505162,0.11161201,0.006,-0.01,0.016,0.9798732070503652,0.9623040168354973,0.9857296037886546,0.6198599523241954,0.3487873192228912,0.21385914982182838
S2-F1j-H1,19.0,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)Cl,2,C#CC(C)Cl,2,9.67506155392118,2.5,0.9000000000000057,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.6773,7.1511,1.2031,4.177099999999999,0.16812373907195696,0.08609988,-0.141,1.1182168116453808,0.5542498510131109,0.2791687356464527,0.1474547475639368,-11.1354,-5.477,-8.3062,2.8292,0.35345680757811393,12.193015417785947,0.09488985,-0.043,0.011,-0.05399999999999999,0.9776465680316917,0.9523497574670753,0.9860788382198974,0.576597884386174,0.2935145242380982,0.1553049415029485
S2-F1k-H1,23.0,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)C(F)(F)F,2,C#CC(C)C(F)(F)F,2,14.752404951463374,6.200000000000003,4.6000000000000085,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.8339,7.8917,1.5825,4.7371,0.15849870031065744,-0.01804628,-0.178,1.1150215079893737,0.6272627383790227,0.34375193966854944,0.18050518747437796,-11.9064,-4.9843,-8.44535,3.4610499999999997,0.28892966007425497,10.303800381748312,-0.01434728,-0.005,-0.015,0.009999999999999998,0.9725107325703807,0.9426823258847932,0.9824535347989097,0.6465286054827175,0.3557817640121656,0.18723589606130364
S2-F1l-H1,19.3,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)C(C)=O,2,C#CC(C)C(C)=O,2,4.120778470014276,-2.8999999999999915,-3.8999999999999915,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.6383,7.9845,2.3488,5.16665,0.1774402469968238,0.01740798,-0.134,1.1424482837114567,0.6169640196662693,0.35462960089379925,0.18927383242407997,-10.6787,-6.8554,-8.76705,1.9116499999999994,0.5231083095754978,20.103357231318498,-0.01769310,0.004,-0.031,0.035,0.9712837197314403,0.9253938989268182,0.9865803266663141,0.6349448748510131,0.36611243870647386,0.19668845195673426
S2-F1m-H1,19.8,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C[C](c1ccccc1)C(C)(C)C,1,CC(c1ccccc1)C(C)(C)C,1,20.385376347290222,8.0,7.1000000000000085,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.0673,6.0973,1.4109,3.7540999999999998,0.21338340730624786,-0.01899841,-0.132,1.1019181808542855,0.7684650625744934,0.5316980634349202,0.31764608495474755,-10.5336,-5.8509,-8.19225,2.34135,0.4271040211843595,14.332107558139535,-0.02726111,0.007,-0.015,0.022,0.9801087079667993,0.9634966172938784,0.9856460715244396,0.7916604588796186,0.5427153807957297,0.3239313645107376
S2-F1n-H1,11.7,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C[C](c1ccccc1)N(C)C,1,CC(c1ccccc1)N(C)C,1,5.295987179448945,1.4000000000000057,0.9000000000000057,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-7.487,5.3522,0.8601,3.10615,0.22261303176687963,0.01771982,-0.096,1.1524554448264244,0.7009833134684148,0.46306871081869533,0.27739585632745734,-9.4279,-5.903,-7.66545,1.7624499999999999,0.5673919827512838,16.669727851144714,0.04798405,0.006,0.022,-0.016,0.9805396566635898,0.9531490708229673,0.9896698519437971,0.7419919547079857,0.4768791508906958,0.28416795433761155
S2-G1a-H1,16.3,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C[CH]c1ccccc1,1,CCc1ccccc1,1,14.659531403972553,4.0,3.799999999999997,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.4706,6.4091,1.3301,3.8695999999999997,0.19688915140775745,-0.04636425,-0.115,1.1483825688727174,0.5203553337306317,0.3054434858171436,0.19166850619658793,-10.6389,-5.8995,-8.2692,2.3697,0.42199434527577334,14.427916748955562,-0.05757846,0.018,0.004,0.013999999999999999,0.9905327386768367,0.9744748515412887,1.0065906258123847,0.5449661054827175,0.31644528582955744,0.1972856422061745
S2-G1b-H1,19.5,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,N#C[CH]c1ccccc1,2,N#CCc1ccccc1,2,7.56735894926633,-1.0,-0.7999999999999972,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.6959,7.5637,2.4147,4.9892,0.19421246844047388,-0.03827042,-0.109,1.158843881308878,0.48992476162097737,0.30696806529700205,0.19266776512881964,-11.086,-6.4604,-8.7732,2.3128,0.4323763403666551,16.639795537876164,-0.05639431,0.016,0.001,0.015,0.9749606333309491,0.9414420120258455,1.0084792546360526,0.513501936829559,0.3175935696108249,0.19824154079026204
S2-G1c-H1,10.1,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,N[CH]c1ccccc1,1,NCc1ccccc1,1,2.2764265499777316,-3.8999999999999915,-3.799999999999997,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-7.766,5.5259,0.5,3.01295,0.19896933882488707,-0.00216415,-0.087,1.1698932126246886,0.48193533969010727,0.28427782260567314,0.18090725615716943,-9.9818,-5.9006,-7.9412,2.0406,0.49005194550622366,15.451988983632265,0.02105824,0.019,0.034,-0.015000000000000003,0.9877135927256289,0.9624511581325281,1.0129760273187298,0.5140420143027413,0.2970369623238781,0.18738174450506134
S2-G1d-H1,23.5,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,O=[N+]([O-])[CH]c1ccccc1,3,O=[N+]([O-])Cc1ccccc1,3,8.597332772072438,5.400000000000006,5.700000000000003,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-10.5462,8.116,3.1725,5.6442499999999995,0.20228582987761706,-0.04128206,-0.081,1.1389604552866683,0.5260820172824792,0.3260194897895848,0.2023351518400555,-11.3823,-8.3914,-9.88685,1.49545,0.6686950416262664,32.682404267110236,-0.07128094,0.034,0.007,0.027000000000000003,0.9540772907614029,0.9649216055249439,0.9432329759978622,0.5537935786650775,0.3396398423437403,0.20922944719497966
S2-G1e-H1,14.6,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CS[CH]c1ccccc1,2,CSCc1ccccc1,2,10.917388300916258,3.8000000000000114,3.700000000000003,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.5697,6.268,1.5219,3.8949499999999997,0.21069931101325298,-0.03003996,-0.046,1.153252195088241,0.5448171185935637,0.35784169201166904,0.22688105073949102,-9.6696,-6.3894,-8.0295,1.6401000000000003,0.6097189195780743,19.655164395463693,-0.00801807,0.028,0.057,-0.029,0.9826174697548578,0.9684653472389626,0.9967695922707527,0.5748566001191895,0.37400301036558875,0.23365314874964524
S2-G1f-H1,13.2,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CO[CH]c1ccccc1,2,COCc1ccccc1,2,5.76959424335061,0.0,-0.5999999999999943,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.1481,5.9137,0.9427,3.4282000000000004,0.20116676725005028,0.06920726,-0.093,1.1368029015210668,0.5167703367103695,0.3346393768232884,0.20827551953580775,-10.6359,-6.0122,-8.32405,2.3118499999999997,0.43255401518264597,14.985792417868808,0.08602361,0.02,0.029,-0.009000000000000001,0.974657636149494,0.9570003326835248,0.9923149396154631,0.5471543504171633,0.3461066972875675,0.2141429630096812
S2-G1g-H1,17.6,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CO[C](OC)c1ccccc1,2,COC(OC)c1ccccc1,2,6.405865657188349,2.5,1.4000000000000057,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.0784,5.7623,1.0977,3.4299999999999997,0.2143806542897569,0.23021339,-0.1,1.1306097164893842,0.6458767878426699,0.4284844205822109,0.25796844943395036,-10.9749,-6.2128,-8.59385,2.38105,0.41998278070599104,15.508758283635371,0.24652561,0.006,0.013,-0.006999999999999999,0.9646220137200285,0.9408011723829222,0.9725622941657307,0.673402115613826,0.4380120724970517,0.26301204629308444
S2-G1h-H1,12.4,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,O[CH]c1ccccc1,1,OCc1ccccc1,1,5.875832925523798,-0.09999999999999432,-0.20000000000000284,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.2355,6.0687,0.8159,3.4423,0.19037465732561681,0.07240737,-0.097,1.1433215350892683,0.46114235697258643,0.2735863695611694,0.17547144523982214,-10.6268,-5.9623,-8.29455,2.3322499999999997,0.4287705005895595,14.749610826991104,0.08696377,0.021,0.023,-0.0019999999999999983,0.9799904013597904,0.9601708163891698,0.9998099863304112,0.4880158671036949,0.28419247718949786,0.1808658667339409
S2-G1i-H1,18.9,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,[CH2]c1ccccc1,0,Cc1ccccc1,0,18.18927807070213,7.0,7.5,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.7914,6.8215,1.3699,4.0957,0.1834323868222173,-0.09680310,-0.106,1.141361882966087,0.38189064362336117,0.23970036000248277,0.15820023020403015,-10.6094,-5.9046,-8.257000000000001,2.3524000000000003,0.4250977724876721,14.491168381227688,-0.10874069,0.035,0.025,0.010000000000000002,0.989319895361398,0.9774888663104511,1.0248129825142385,0.4103098927294398,0.2510474210166967,0.1639454763331336
S2-G1j-H1,18.8,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,Cl[CH]c1ccccc1,1,ClCc1ccccc1,1,9.671970489346013,3.6000000000000085,3.9000000000000057,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.9535,6.8243,1.8196,4.32195,0.1998121765540392,0.01949709,-0.081,1.1293379793234917,0.49416157628128726,0.2942089255787971,0.1860671375863265,-11.0577,-6.5457,-8.8017,2.2560000000000002,0.4432624113475177,17.16975241356383,0.02544066,0.018,0.036,-0.018,0.9756122980627056,0.976562593739648,0.9746620023857632,0.5199363081048868,0.307127118118056,0.19255739333354358
S2-G1k-H1,23.9,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,FC(F)(F)[CH]c1ccccc1,4,FC(F)(F)Cc1ccccc1,4,14.129332960859994,9.0,8.5,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.9259,7.4504,2.2142,4.8323,0.1909781902906688,-0.09567026,-0.126,1.1245477724798885,0.5688785011918951,0.3596533424368444,0.21950782063006527,-11.34,-6.55,-8.945,2.395,0.4175365344467641,16.704180584551146,-0.09096684,0.017,0.007,0.010000000000000002,0.9686509704378412,0.9660778726508652,0.9712240682248172,0.5882374851013111,0.36941763391471666,0.22441148182018858
S2-G1l-H1,19.2,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CC(=O)[CH]c1ccccc1,3,CC(=O)Cc1ccccc1,3,8.775933847587536,3.1000000000000085,3.0,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.6419,7.5152,2.6641,5.08965,0.20613881387726493,-0.06187107,-0.095,1.1513095883424933,0.5587753277711561,0.3704844516169077,0.22792169909495127,-10.6158,-6.8893,-8.75255,1.8632499999999999,0.5366966322286328,20.557394741043876,-0.09256230,0.018,-0.009,0.026999999999999996,0.9699256405134161,0.9639427469493191,0.9759085340775132,0.5822128277711561,0.38135823350505865,0.23414587997855635
S2-G1m-H1,20.2,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CC(C)(C)[CH]c1ccccc1,4,CC(C)(C)Cc1ccccc1,4,19.63678827551607,8.800000000000011,8.200000000000003,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.4295,6.3583,1.6023,3.9802999999999997,0.21026072329688814,-0.05483683,-0.111,1.133709817682379,0.6502532777115614,0.47223946372043946,0.28674592412727445,-10.5425,-5.8621,-8.202300000000001,2.3402000000000003,0.42731390479446196,14.374353749679518,-0.07087259,0.019,-0.005,0.024,0.9803233085723656,0.9709918631542092,0.9896547539905219,0.6727875446960667,0.48221323940165106,0.2923748856863549
S2-G1n-H1,10.8,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,CN(C)[CH]c1ccccc1,3,CN(C)Cc1ccccc1,3,5.795893689167812,0.8000000000000114,0.0,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-7.5753,5.3823,0.7736,3.07795,0.2169809273764836,-0.02565179,-0.079,1.1567360249568512,0.5741861591179976,0.4013174228787785,0.2455535933903062,-9.481,-5.9401,-7.71055,1.7704499999999999,0.5648281510350477,16.790245785675957,0.00784917,0.018,0.037,-0.019,0.9805301689991538,0.9608399687829934,1.0002203692153142,0.6185656287246722,0.41511234560238347,0.2523197786257135
S2-H1a-H1,16.0,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)C,2,C#CC(C)C,2,13.448060652991305,2.8000000000000114,0.9000000000000057,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-8.1066,6.6679,0.5112,3.58955,0.16242467555671056,0.01024975,-0.18,1.1335292578866134,0.5798662842669845,0.290220967041152,0.15309750559742677,-10.8433,-3.9204,-7.38185,3.4614499999999997,0.28889627179361255,7.871225847910559,0.01251404,-0.002,-0.018,0.016,0.9918981183212876,0.950061359210443,1.0058437046915694,0.6013390196662693,0.3028055365899075,0.1602125445429031
S2-H1b-H1,18.0,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)C#N,2,C#CC(C)C#N,2,6.109688569845764,-2.1999999999999886,-3.700000000000003,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-9.6234,8.0314,1.9776,5.0045,0.16518550332022863,0.03770224,-0.155,1.1547293702188621,0.5488397646007152,0.29152830364347343,0.15397062533505723,-11.3716,-5.8656,-8.6186,2.7530000000000006,0.3632401017072284,13.49078568107519,0.01936497,-0.007,-0.022,0.015,0.97820549632274,0.9213852003765688,0.9971455949714635,0.5696048122765197,0.30392666501148285,0.16105807133171454
S2-H1c-H1,10.2,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)N,2,C#CC(C)N,2,4.574125022111187,-4.0,-5.099999999999994,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-7.3053,5.6834,-0.2187,2.73235,0.169431219396486,0.04791965,-0.154,1.1480188827121394,0.5440628724672228,0.27008720749798276,0.14274817886537794,-9.997,-4.1711,-7.0840499999999995,2.91295,0.3432945982594964,8.613907619852727,0.07825577,-0.004,0.001,-0.005,0.9895005880113799,0.9475863675006541,1.0034719948482884,0.5723703814064363,0.2846036869219788,0.15088218599224243
S2-H1d-H1,20.0,CC(C)[Si]([S])(C(C)C)C(C)C,4,CC(C)[Si](S)(C(C)C)C(C)C,4,C#C[C](C)[N+](=O)[O-],2,C#CC(C)[N+](=O)[O-],2,5.807784672950356,0.9000000000000057,0.29999999999999716,-10.1263,7.9257,4.0321,5.978899999999999,0.2568317238545305,-0.30569416,-0.318,1.1765671065817682,0.3539556019070322,0.35383821612562844,0.29682326322096436,-10.0674,-5.1199,-7.59365,2.4737499999999994,0.4042445679636181,11.655082430015163,-0.41196598,-0.288,-0.235,-0.05299999999999999,0.9419896083307342,0.9519034686650067,0.9320757479964618,0.40189213349225267,0.3726219663583887,0.30670153889817414,-10.594,8.6255,2.8439,5.7347,0.172962501729625,0.04460614,-0.117,1.1335920036159328,0.5878557061978545,0.311212060083173,0.16390802875973637,-11.7883,-8.481,-10.13465,1.6536499999999998,0.6047228857376108,31.055885653705445,0.00436306,0.018,-0.014,0.032,0.9566366327968286,0.9442788731207302,0.9607558860221946,0.6099150774731824,0.3260039724411892,0.17197108258963767
